"","Gene","G","Symbol","Name","Chr","Qualifier","Annotated.Term","Context","Proteoform","Evidence","Inferred.From","Reference.s."
"158","Rpl27a","MGI:1347076","Rpl27a","ribosomal protein L27A","7","","cytosolic large ribosomal subunit","",NA,"ISO","P46776 ","J:164563 "
"159","Rpl27a","MGI:1347076","Rpl27a","ribosomal protein L27A","7","","cytosolic ribosome","",NA,"IGI","S000006437 ","J:137257 "
"160","Rpl27a","MGI:1347076","Rpl27a","ribosomal protein L27A","7","","cytosolic ribosome","",NA,"ISO","P46776 ","J:164563 "
"161","Rps8","MGI:98166","Rps8","ribosomal protein S8","4","","cytosolic ribosome","",NA,"ISO","P62241 ","J:164563 "
"162","Rps8","MGI:98166","Rps8","ribosomal protein S8","4","","cytosolic small ribosomal subunit","",NA,"IBA","PTN000044490 ","J:265628 "
"163","Rps8","MGI:98166","Rps8","ribosomal protein S8","4","","cytosolic small ribosomal subunit","",NA,"IDA","","J:333015 "
"164","Rps8","MGI:98166","Rps8","ribosomal protein S8","4","","cytosolic small ribosomal subunit","",NA,"ISO","RGD:61910 ","J:155856 "
"165","Rps8","MGI:98166","Rps8","ribosomal protein S8","4","","cytosolic small ribosomal subunit","",NA,"ISO","P62241 ","J:164563 "
"166","Rps8","MGI:98166","Rps8","ribosomal protein S8","4","","cytosolic small ribosomal subunit","",NA,"NAS","","J:314083 "
"167","Rpl23","MGI:1929455","Rpl23","ribosomal protein L23","11","","cytosolic large ribosomal subunit","",NA,"IBA","PTN000205184 ","J:265628 "
"168","Rpl23","MGI:1929455","Rpl23","ribosomal protein L23","11","","cytosolic large ribosomal subunit","",NA,"IDA","","J:333015 "
"169","Rpl23","MGI:1929455","Rpl23","ribosomal protein L23","11","","cytosolic large ribosomal subunit","",NA,"IPI","","J:314083 "
"170","Rpl23","MGI:1929455","Rpl23","ribosomal protein L23","11","","cytosolic large ribosomal subunit","",NA,"ISO","RGD:62067 ","J:155856 "
"171","Rpl23","MGI:1929455","Rpl23","ribosomal protein L23","11","","cytosolic large ribosomal subunit","",NA,"ISO","P62829 ","J:164563 "
"172","Rpl23","MGI:1929455","Rpl23","ribosomal protein L23","11","","cytosolic ribosome","",NA,"ISO","X52839 ","J:66696 "
"173","Rpl23","MGI:1929455","Rpl23","ribosomal protein L23","11","","cytosolic ribosome","",NA,"ISO","P62829 ","J:164563 "
"174","Rps10","MGI:1914347","Rps10","ribosomal protein S10","17","","cytosolic ribosome","",NA,"ISO","P46783 ","J:164563 "
"175","Rps10","MGI:1914347","Rps10","ribosomal protein S10","17","","cytosolic small ribosomal subunit","",NA,"IBA","PTN000254423 ","J:265628 "
"176","Rps10","MGI:1914347","Rps10","ribosomal protein S10","17","","cytosolic small ribosomal subunit","",NA,"IDA","","J:333015 "
"177","Rps10","MGI:1914347","Rps10","ribosomal protein S10","17","","cytosolic small ribosomal subunit","",NA,"ISO","RGD:621024 ","J:155856 "
"178","Rps10","MGI:1914347","Rps10","ribosomal protein S10","17","","cytosolic small ribosomal subunit","",NA,"ISO","P46783 ","J:164563 "
"179","Rps10","MGI:1914347","Rps10","ribosomal protein S10","17","","cytosolic small ribosomal subunit","",NA,"NAS","","J:314083 "
"180","Rps19","MGI:1333780","Rps19","ribosomal protein S19","7","","cytosolic ribosome","",NA,"ISO","P39019 ","J:164563 "
"181","Rps19","MGI:1333780","Rps19","ribosomal protein S19","7","","cytosolic small ribosomal subunit","",NA,"IBA","PTN000194951 ","J:265628 "
"182","Rps19","MGI:1333780","Rps19","ribosomal protein S19","7","","cytosolic small ribosomal subunit","",NA,"IDA","","J:333015 "
"183","Rps19","MGI:1333780","Rps19","ribosomal protein S19","7","","cytosolic small ribosomal subunit","",NA,"ISO","RGD:68440 ","J:155856 "
"184","Rps19","MGI:1333780","Rps19","ribosomal protein S19","7","","cytosolic small ribosomal subunit","",NA,"ISO","P39019 ","J:164563 "
"185","Rps19","MGI:1333780","Rps19","ribosomal protein S19","7","","cytosolic small ribosomal subunit","",NA,"NAS","","J:314083 "
"186","Rps12","MGI:98105","Rps12","ribosomal protein S12","10","","cytosolic large ribosomal subunit","",NA,"ISO","RGD:62024 ","J:155856 "
"187","Rps12","MGI:98105","Rps12","ribosomal protein S12","10","","cytosolic ribosome","",NA,"ISO","P25398 ","J:164563 "
"188","Rps12","MGI:98105","Rps12","ribosomal protein S12","10","","cytosolic small ribosomal subunit","",NA,"IBA","PTN000217533 ","J:265628 "
"189","Rps12","MGI:98105","Rps12","ribosomal protein S12","10","","cytosolic small ribosomal subunit","",NA,"ISO","RGD:62024 ","J:155856 "
"190","Rps12","MGI:98105","Rps12","ribosomal protein S12","10","","cytosolic small ribosomal subunit","",NA,"ISO","P25398 ","J:164563 "
"191","Rps12","MGI:98105","Rps12","ribosomal protein S12","10","","cytosolic small ribosomal subunit","",NA,"NAS","","J:314083 "
"192","Rpl36a","MGI:1201789","Rpl36a","ribosomal protein L36A","X","","cytosolic large ribosomal subunit","",NA,"IBA","PTN000042522 ","J:265628 "
"193","Rpl36a","MGI:1201789","Rpl36a","ribosomal protein L36A","X","","cytosolic large ribosomal subunit","",NA,"IDA","","J:333015 "
"194","Rpl36a","MGI:1201789","Rpl36a","ribosomal protein L36A","X","","cytosolic large ribosomal subunit","",NA,"IPI","","J:314083 "
"195","Rpl36a","MGI:1201789","Rpl36a","ribosomal protein L36A","X","","cytosolic large ribosomal subunit","",NA,"ISO","RGD:1306640 ","J:155856 "
"196","Rpl36a","MGI:1201789","Rpl36a","ribosomal protein L36A","X","","cytosolic large ribosomal subunit","",NA,"ISO","P83881 ","J:164563 "
"197","Rpl36a","MGI:1201789","Rpl36a","ribosomal protein L36A","X","","cytosolic ribosome","",NA,"ISO","P83881 ","J:164563 "
"198","Rps16","MGI:98118","Rps16","ribosomal protein S16","7","","cytosolic ribosome","",NA,"ISO","P62249 ","J:164563 "
"199","Rps16","MGI:98118","Rps16","ribosomal protein S16","7","","cytosolic small ribosomal subunit","",NA,"IBA","PTN000490831 ","J:265628 "
"200","Rps16","MGI:98118","Rps16","ribosomal protein S16","7","","cytosolic small ribosomal subunit","",NA,"IDA","","J:333015 "
"201","Rps16","MGI:98118","Rps16","ribosomal protein S16","7","","cytosolic small ribosomal subunit","",NA,"ISO","RGD:621031 ","J:155856 "
"202","Rps16","MGI:98118","Rps16","ribosomal protein S16","7","","cytosolic small ribosomal subunit","",NA,"ISO","P62249 ","J:164563 "
"203","Rps16","MGI:98118","Rps16","ribosomal protein S16","7","","cytosolic small ribosomal subunit","",NA,"NAS","","J:314083 "
"204","Rpl18","MGI:98003","Rpl18","ribosomal protein L18","7","","cytosolic large ribosomal subunit","",NA,"IBA","PTN000859219 ","J:265628 "
"205","Rpl18","MGI:98003","Rpl18","ribosomal protein L18","7","","cytosolic large ribosomal subunit","",NA,"IDA","","J:333015 "
"206","Rpl18","MGI:98003","Rpl18","ribosomal protein L18","7","","cytosolic large ribosomal subunit","",NA,"IPI","","J:314083 "
"207","Rpl18","MGI:98003","Rpl18","ribosomal protein L18","7","","cytosolic large ribosomal subunit","",NA,"ISO","RGD:621182 ","J:155856 "
"208","Rpl18","MGI:98003","Rpl18","ribosomal protein L18","7","","cytosolic large ribosomal subunit","",NA,"ISO","Q07020 ","J:164563 "
"209","Rpl18","MGI:98003","Rpl18","ribosomal protein L18","7","","cytosolic ribosome","",NA,"ISO","Q07020 ","J:164563 "
"210","Rps11","MGI:1351329","Rps11","ribosomal protein S11","7","","cytosolic ribosome","",NA,"ISO","P62280 ","J:164563 "
"211","Rps11","MGI:1351329","Rps11","ribosomal protein S11","7","","cytosolic small ribosomal subunit","",NA,"IBA","PTN000078534 ","J:265628 "
"212","Rps11","MGI:1351329","Rps11","ribosomal protein S11","7","","cytosolic small ribosomal subunit","",NA,"IDA","","J:333015 "
"213","Rps11","MGI:1351329","Rps11","ribosomal protein S11","7","","cytosolic small ribosomal subunit","",NA,"ISO","RGD:621026 ","J:155856 "
"214","Rps11","MGI:1351329","Rps11","ribosomal protein S11","7","","cytosolic small ribosomal subunit","",NA,"ISO","P62280 ","J:164563 "
"215","Rps11","MGI:1351329","Rps11","ribosomal protein S11","7","","cytosolic small ribosomal subunit","",NA,"NAS","","J:314083 "
"216","Rps15a","MGI:2389091","Rps15a","ribosomal protein S15A","7","","cytosolic ribosome","",NA,"ISO","P62244 ","J:164563 "
"217","Rps15a","MGI:2389091","Rps15a","ribosomal protein S15A","7","","cytosolic small ribosomal subunit","",NA,"IBA","PTN000204723 ","J:265628 "
"218","Rps15a","MGI:2389091","Rps15a","ribosomal protein S15A","7","","cytosolic small ribosomal subunit","",NA,"IDA","","J:333015 "
"219","Rps15a","MGI:2389091","Rps15a","ribosomal protein S15A","7","","cytosolic small ribosomal subunit","",NA,"ISO","RGD:619939 ","J:155856 "
"220","Rps15a","MGI:2389091","Rps15a","ribosomal protein S15A","7","","cytosolic small ribosomal subunit","",NA,"ISO","P62244 ","J:164563 "
"221","Rps15a","MGI:2389091","Rps15a","ribosomal protein S15A","7","","cytosolic small ribosomal subunit","",NA,"NAS","","J:314083 "
"222","Rpl36","MGI:1860603","Rpl36","ribosomal protein L36","17","","cytosolic large ribosomal subunit","",NA,"IBA","PTN000012121 ","J:265628 "
"223","Rpl36","MGI:1860603","Rpl36","ribosomal protein L36","17","","cytosolic large ribosomal subunit","",NA,"IDA","","J:333015 "
"224","Rpl36","MGI:1860603","Rpl36","ribosomal protein L36","17","","cytosolic large ribosomal subunit","",NA,"IPI","","J:314083 "
"225","Rpl36","MGI:1860603","Rpl36","ribosomal protein L36","17","","cytosolic large ribosomal subunit","",NA,"ISO","RGD:62085 ","J:155856 "
"226","Rpl36","MGI:1860603","Rpl36","ribosomal protein L36","17","","cytosolic large ribosomal subunit","",NA,"ISO","Q9Y3U8 ","J:164563 "
"227","Rpl36","MGI:1860603","Rpl36","ribosomal protein L36","17","","cytosolic ribosome","",NA,"ISO","Q9Y3U8 ","J:164563 "
"228","Rps20","MGI:1914677","Rps20","ribosomal protein S20","4","","cytosolic ribosome","",NA,"ISO","P60866 ","J:164563 "
"229","Rps20","MGI:1914677","Rps20","ribosomal protein S20","4","","cytosolic small ribosomal subunit","",NA,"IBA","PTN000193513 ","J:265628 "
"230","Rps20","MGI:1914677","Rps20","ribosomal protein S20","4","","cytosolic small ribosomal subunit","",NA,"IDA","","J:333015 "
"231","Rps20","MGI:1914677","Rps20","ribosomal protein S20","4","","cytosolic small ribosomal subunit","",NA,"ISO","RGD:621037 ","J:155856 "
"232","Rps20","MGI:1914677","Rps20","ribosomal protein S20","4","","cytosolic small ribosomal subunit","",NA,"ISO","P60866 ","J:164563 "
"233","Rps20","MGI:1914677","Rps20","ribosomal protein S20","4","","cytosolic small ribosomal subunit","",NA,"NAS","","J:314083 "
"234","Rpl13","MGI:105922","Rpl13","ribosomal protein L13","8","","cytosolic large ribosomal subunit","",NA,"IBA","PTN000197497 ","J:265628 "
"235","Rpl13","MGI:105922","Rpl13","ribosomal protein L13","8","","cytosolic large ribosomal subunit","",NA,"IDA","","J:333015 "
"236","Rpl13","MGI:105922","Rpl13","ribosomal protein L13","8","","cytosolic large ribosomal subunit","",NA,"IPI","","J:314083 "
"237","Rpl13","MGI:105922","Rpl13","ribosomal protein L13","8","","cytosolic large ribosomal subunit","",NA,"ISO","RGD:621179 ","J:155856 "
"238","Rpl13","MGI:105922","Rpl13","ribosomal protein L13","8","","cytosolic large ribosomal subunit","",NA,"ISO","P26373 ","J:164563 "
"239","Rpl13","MGI:105922","Rpl13","ribosomal protein L13","8","","cytosolic ribosome","",NA,"ISO","P26373 ","J:164563 "
"240","Rpl27","MGI:98036","Rpl27","ribosomal protein L27","11","","cytosolic large ribosomal subunit","",NA,"IBA","PTN000052145 ","J:265628 "
"241","Rpl27","MGI:98036","Rpl27","ribosomal protein L27","11","","cytosolic large ribosomal subunit","",NA,"IDA","","J:333015 "
"242","Rpl27","MGI:98036","Rpl27","ribosomal protein L27","11","","cytosolic large ribosomal subunit","",NA,"IPI","","J:314083 "
"243","Rpl27","MGI:98036","Rpl27","ribosomal protein L27","11","","cytosolic large ribosomal subunit","",NA,"ISO","RGD:621192 ","J:155856 "
"244","Rpl27","MGI:98036","Rpl27","ribosomal protein L27","11","","cytosolic large ribosomal subunit","",NA,"ISO","P61353 ","J:164563 "
"245","Rpl27","MGI:98036","Rpl27","ribosomal protein L27","11","","cytosolic ribosome","",NA,"ISO","P61353 ","J:164563 "
"246","Rps7","MGI:1333818","Rps7","ribosomal protein S7","12","","cytosolic ribosome","",NA,"ISO","P62081 ","J:164563 "
"247","Rps7","MGI:1333818","Rps7","ribosomal protein S7","12","","cytosolic small ribosomal subunit","",NA,"IBA","PTN000138848 ","J:265628 "
"248","Rps7","MGI:1333818","Rps7","ribosomal protein S7","12","","cytosolic small ribosomal subunit","",NA,"IDA","","J:333015 "
"249","Rps7","MGI:1333818","Rps7","ribosomal protein S7","12","","cytosolic small ribosomal subunit","",NA,"ISO","RGD:61907 ","J:155856 "
"250","Rps7","MGI:1333818","Rps7","ribosomal protein S7","12","","cytosolic small ribosomal subunit","",NA,"ISO","P62081 ","J:164563 "
"251","Rps7","MGI:1333818","Rps7","ribosomal protein S7","12","","cytosolic small ribosomal subunit","",NA,"NAS","","J:314083 "
"252","Rpl24","MGI:1915443","Rpl24","ribosomal protein L24","16","","cytosolic large ribosomal subunit","",NA,"IBA","PTN000082479 ","J:265628 "
"253","Rpl24","MGI:1915443","Rpl24","ribosomal protein L24","16","","cytosolic large ribosomal subunit","",NA,"IDA","","J:333015 "
"254","Rpl24","MGI:1915443","Rpl24","ribosomal protein L24","16","","cytosolic large ribosomal subunit","",NA,"IPI","","J:314083 "
"255","Rpl24","MGI:1915443","Rpl24","ribosomal protein L24","16","","cytosolic large ribosomal subunit","",NA,"ISO","P83731 ","J:164563 "
"256","Rpl24","MGI:1915443","Rpl24","ribosomal protein L24","16","","cytosolic large ribosomal subunit","",NA,"ISO","P83732 ","J:73065 "
"257","Rpl24","MGI:1915443","Rpl24","ribosomal protein L24","16","","cytosolic ribosome","",NA,"ISO","RGD:621191 ","J:155856 "
"258","Rpl24","MGI:1915443","Rpl24","ribosomal protein L24","16","","cytosolic ribosome","",NA,"ISO","P83731 ","J:164563 "
"259","Rpl37a","MGI:98068","Rpl37a","ribosomal protein L37a","1","","cytosolic large ribosomal subunit","",NA,"IBA","PTN008298523 ","J:265628 "
"260","Rpl37a","MGI:98068","Rpl37a","ribosomal protein L37a","1","","cytosolic large ribosomal subunit","",NA,"IDA","","J:333015 "
"261","Rpl37a","MGI:98068","Rpl37a","ribosomal protein L37a","1","","cytosolic large ribosomal subunit","",NA,"IPI","","J:314083 "
"262","Rpl37a","MGI:98068","Rpl37a","ribosomal protein L37a","1","","cytosolic large ribosomal subunit","",NA,"ISO","P61513 ","J:164563 "
"263","Rpl37a","MGI:98068","Rpl37a","ribosomal protein L37a","1","","cytosolic ribosome","",NA,"ISO","P61513 ","J:164563 "
"264","Rpl10","MGI:105943","Rpl10","ribosomal protein L10","X","","cytosolic large ribosomal subunit","",NA,"IBA","PTN000197715 ","J:265628 "
"265","Rpl10","MGI:105943","Rpl10","ribosomal protein L10","X","","cytosolic large ribosomal subunit","",NA,"IDA","","J:333015 "
"266","Rpl10","MGI:105943","Rpl10","ribosomal protein L10","X","","cytosolic large ribosomal subunit","",NA,"ISO","RGD:621178 ","J:155856 "
"267","Rpl10","MGI:105943","Rpl10","ribosomal protein L10","X","","cytosolic large ribosomal subunit","",NA,"ISO","P27635 ","J:73065 "
"268","Rpl10","MGI:105943","Rpl10","ribosomal protein L10","X","","cytosolic ribosome","",NA,"ISO","P27635 ","J:164563 "
"269","Rpl19","MGI:98020","Rpl19","ribosomal protein L19","11","","cytosolic large ribosomal subunit","",NA,"IBA","PTN000076564 ","J:265628 "
"270","Rpl19","MGI:98020","Rpl19","ribosomal protein L19","11","","cytosolic large ribosomal subunit","is a part of testis",NA,"IDA","","J:197929 "
"271","Rpl19","MGI:98020","Rpl19","ribosomal protein L19","11","","cytosolic large ribosomal subunit","",NA,"IDA","","J:31514 "
"272","Rpl19","MGI:98020","Rpl19","ribosomal protein L19","11","","cytosolic large ribosomal subunit","",NA,"IDA","","J:333015 "
"273","Rpl19","MGI:98020","Rpl19","ribosomal protein L19","11","","cytosolic large ribosomal subunit","",NA,"IPI","","J:314083 "
"274","Rpl19","MGI:98020","Rpl19","ribosomal protein L19","11","","cytosolic large ribosomal subunit","",NA,"ISO","RGD:621183 ","J:155856 "
"275","Rpl19","MGI:98020","Rpl19","ribosomal protein L19","11","","cytosolic large ribosomal subunit","",NA,"ISO","P84098 ","J:164563 "
"276","Rpl19","MGI:98020","Rpl19","ribosomal protein L19","11","","cytosolic ribosome","",NA,"ISO","P84098 ","J:164563 "
"277","Rpl26","MGI:106022","Rpl26","ribosomal protein L26","11","","cytosolic large ribosomal subunit","",NA,"IBA","PTN000124940 ","J:265628 "
"278","Rpl26","MGI:106022","Rpl26","ribosomal protein L26","11","","cytosolic large ribosomal subunit","",NA,"IDA","","J:333015 "
"279","Rpl26","MGI:106022","Rpl26","ribosomal protein L26","11","","cytosolic large ribosomal subunit","",NA,"IPI","","J:314083 "
"280","Rpl26","MGI:106022","Rpl26","ribosomal protein L26","11","","cytosolic large ribosomal subunit","",NA,"ISO","RGD:1310607 ","J:155856 "
"281","Rpl26","MGI:106022","Rpl26","ribosomal protein L26","11","","cytosolic large ribosomal subunit","",NA,"ISO","P61254 ","J:164563 "
"282","Rpl26","MGI:106022","Rpl26","ribosomal protein L26","11","","cytosolic ribosome","",NA,"ISO","P61254 ","J:164563 "
"283","Rpl28","MGI:101839","Rpl28","ribosomal protein L28","7","","cytosolic large ribosomal subunit","",NA,"IBA","PTN000057380 ","J:265628 "
"284","Rpl28","MGI:101839","Rpl28","ribosomal protein L28","7","","cytosolic large ribosomal subunit","",NA,"IDA","","J:333015 "
"285","Rpl28","MGI:101839","Rpl28","ribosomal protein L28","7","","cytosolic large ribosomal subunit","",NA,"IPI","","J:314083 "
"286","Rpl28","MGI:101839","Rpl28","ribosomal protein L28","7","","cytosolic large ribosomal subunit","",NA,"ISO","RGD:621193 ","J:155856 "
"287","Rpl28","MGI:101839","Rpl28","ribosomal protein L28","7","","cytosolic large ribosomal subunit","",NA,"ISO","P46779 ","J:164563 "
"288","Rpl28","MGI:101839","Rpl28","ribosomal protein L28","7","","cytosolic ribosome","",NA,"ISO","P46779 ","J:164563 "
"289","Rpl22","MGI:99262","Rpl22","ribosomal protein L22","4","","cytosolic large ribosomal subunit","",NA,"IDA","","J:333015 "
"290","Rpl22","MGI:99262","Rpl22","ribosomal protein L22","4","","cytosolic large ribosomal subunit","",NA,"ISO","RGD:621189 ","J:155856 "
"291","Rpl22","MGI:99262","Rpl22","ribosomal protein L22","4","","cytosolic large ribosomal subunit","",NA,"ISO","P35268 ","J:164563 "
"292","Rpl22","MGI:99262","Rpl22","ribosomal protein L22","4","","cytosolic ribosome","",NA,"ISO","P35268 ","J:164563 "
"293","Rps9","MGI:1924096","Rps9","ribosomal protein S9","7","","cytosolic ribosome","",NA,"ISO","P46781 ","J:164563 "
"294","Rps9","MGI:1924096","Rps9","ribosomal protein S9","7","","cytosolic small ribosomal subunit","",NA,"IBA","PTN000216553 ","J:265628 "
"295","Rps9","MGI:1924096","Rps9","ribosomal protein S9","7","","cytosolic small ribosomal subunit","",NA,"IDA","","J:333015 "
"296","Rps9","MGI:1924096","Rps9","ribosomal protein S9","7","","cytosolic small ribosomal subunit","",NA,"ISO","RGD:619889 ","J:155856 "
"297","Rps9","MGI:1924096","Rps9","ribosomal protein S9","7","","cytosolic small ribosomal subunit","",NA,"ISO","P46781 ","J:164563 "
"298","Rps9","MGI:1924096","Rps9","ribosomal protein S9","7","","cytosolic small ribosomal subunit","",NA,"NAS","","J:314083 "
"299","Rps18","MGI:98146","Rps18","ribosomal protein S18","17","","cytosolic ribosome","",NA,"ISO","P62269 ","J:164563 "
"300","Rps18","MGI:98146","Rps18","ribosomal protein S18","17","","cytosolic small ribosomal subunit","",NA,"IDA","","J:333015 "
"301","Rps18","MGI:98146","Rps18","ribosomal protein S18","17","","cytosolic small ribosomal subunit","",NA,"ISO","RGD:3595 ","J:155856 "
"302","Rps18","MGI:98146","Rps18","ribosomal protein S18","17","","cytosolic small ribosomal subunit","",NA,"ISO","P62269 ","J:164563 "
"303","Rps18","MGI:98146","Rps18","ribosomal protein S18","17","","cytosolic small ribosomal subunit","",NA,"NAS","","J:314083 "
"304","Rpl18a","MGI:1924058","Rpl18a","ribosomal protein L18A","8","","cytosolic large ribosomal subunit","",NA,"IBA","PTN000006274 ","J:265628 "
"305","Rpl18a","MGI:1924058","Rpl18a","ribosomal protein L18A","8","","cytosolic large ribosomal subunit","",NA,"IDA","","J:333015 "
"306","Rpl18a","MGI:1924058","Rpl18a","ribosomal protein L18A","8","","cytosolic large ribosomal subunit","",NA,"IPI","","J:314083 "
"307","Rpl18a","MGI:1924058","Rpl18a","ribosomal protein L18A","8","","cytosolic large ribosomal subunit","",NA,"ISO","RGD:1302976 ","J:155856 "
"308","Rpl18a","MGI:1924058","Rpl18a","ribosomal protein L18A","8","","cytosolic large ribosomal subunit","",NA,"ISO","Q02543 ","J:164563 "
"309","Rpl18a","MGI:1924058","Rpl18a","ribosomal protein L18A","8","","cytosolic ribosome","",NA,"ISO","Q02543 ","J:164563 "
"310","Rpl36al","MGI:1913733","Rpl36al","ribosomal protein L36A-like","12","","cytosolic large ribosomal subunit","",NA,"ISO","RGD:1306640 ","J:155856 "
"311","Rpl36al","MGI:1913733","Rpl36al","ribosomal protein L36A-like","12","","cytosolic large ribosomal subunit","",NA,"ISO","P83881 ","J:164563 "
"312","Rpl36al","MGI:1913733","Rpl36al","ribosomal protein L36A-like","12","","cytosolic ribosome","",NA,"ISO","P83881 ","J:164563 "
"313","Rps5","MGI:1097682","Rps5","ribosomal protein S5","7","","cytosolic ribosome","",NA,"ISO","P46782 ","J:164563 "
"314","Rps5","MGI:1097682","Rps5","ribosomal protein S5","7","","cytosolic small ribosomal subunit","",NA,"IBA","PTN000128891 ","J:265628 "
"315","Rps5","MGI:1097682","Rps5","ribosomal protein S5","7","","cytosolic small ribosomal subunit","",NA,"IDA","","J:333015 "
"316","Rps5","MGI:1097682","Rps5","ribosomal protein S5","7","","cytosolic small ribosomal subunit","",NA,"ISO","RGD:3601 ","J:155856 "
"317","Rps5","MGI:1097682","Rps5","ribosomal protein S5","7","","cytosolic small ribosomal subunit","",NA,"ISO","P46782 ","J:164563 "
"318","Rps5","MGI:1097682","Rps5","ribosomal protein S5","7","","cytosolic small ribosomal subunit","",NA,"NAS","","J:314083 "
